Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,CLTV,nps_label,charge_per_month_ratio,refund_rate,extra_charges_rate,long_distance_share,nb_services,charge_per_service,is_autopay,household_size,has_referred,Gender_Female,Gender_Male,Under 30_No,Under 30_Yes,Senior Citizen_No,Senior Citizen_Yes,Married_No,Married_Yes,Dependents_No,Dependents_Yes,Referred a Friend_No,Referred a Friend_Yes,Offer_No Offer,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,tenure_bucket_0-12m,tenure_bucket_13-24m,tenure_bucket_25-48m,tenure_bucket_49-72m,nps_encoded
60,0,1,67,21.71,30,111.3,7567.2,36.66,0,1454.5700000000002,4469,Detractor,111.28235294117647,0.004843952326841257,0.0,0.1921949737057689,10,10.118181818181817,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,0
42,0,0,1,0.0,24,29.9,29.9,0.0,0,0.0,4155,Passive,14.95,0.0,0.0,0.0,3,7.475,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,1
56,0,0,53,49.21,29,80.6,4348.1,39.45,90,2608.13,6113,Passive,80.52037037037037,0.009070842243222736,1.1029411764705883,0.5996941896024465,4,16.119999999999997,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,1
44,1,1,34,44.54,0,20.8,635.9,46.07,0,1514.36,4985,Detractor,18.16857142857143,0.07233474642801067,0.0,2.3777045062019155,1,10.4,0,2,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,0
49,0,0,19,9.55,6,89.95,1682.4,29.64,0,181.45,3402,Promoter,84.12,0.017607223476297968,0.0,0.10778781038374717,6,12.85,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2
45,0,0,11,17.12,0,19.55,223.15,26.32,0,188.32,5433,Detractor,18.595833333333335,0.117421369618559,0.0,0.8401516841400847,1,9.775,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,0
41,1,1,60,43.33,28,115.25,6758.45,11.85,0,2599.8,5328,Promoter,110.79426229508196,0.001753101213856157,0.0,0.3846170916272774,11,9.604166666666666,0,2,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,2
38,0,1,72,13.72,0,24.8,1874.3,16.26,0,987.84,6251,Detractor,25.675342465753424,0.008670612701967687,0.0,0.5267637178051512,2,8.266666666666667,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,0
26,0,0,39,48.02,0,19.9,791.15,20.17,0,1872.78,4041,Passive,19.77875,0.02546234930253109,0.0,2.3641734519977278,1,9.95,0,1,0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,1
43,0,1,59,29.6,12,81.25,4639.45,0.0,0,1746.4,4709,Detractor,77.32416666666667,0.0,0.0,0.37634281158077343,5,13.541666666666666,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0
48,2,6,2,29.1,19,69.95,143.9,0.0,0,58.2,5010,Detractor,47.96666666666667,0.0,0.0,0.40165631469979296,3,17.4875,0,3,1,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,0
53,0,0,71,6.75,15,86.4,6172.0,0.0,0,479.25,4069,Promoter,85.72222222222223,0.0,0.0,0.07763648145148226,6,12.342857142857143,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,2
21,0,6,24,9.3,27,66.3,1559.45,32.59,0,223.2,2235,Detractor,62.378,0.02088500112147137,0.0,0.1430356627895799,7,8.2875,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0
41,0,4,37,42.45,23,72.1,2658.4,16.36,0,1570.65,2703,Detractor,69.9578947368421,0.006151763555689253,0.0,0.5906031435662179,8,8.011111111111111,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0
60,0,0,11,0.0,22,34.7,383.55,22.53,150,0.0,4310,Promoter,31.962500000000002,0.05858795995319204,4.201680672268907,0.0,3,8.675,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,2
56,0,9,18,29.6,7,95.95,1745.5,6.72,0,532.8000000000001,5009,Detractor,91.86842105263158,0.003847695390781563,0.0,0.3050672774119668,7,11.99375,0,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,0
22,2,10,50,36.61,41,44.8,2230.85,36.22,0,1830.5,6115,Promoter,43.7421568627451,0.016228689204023566,0.0,0.8201716065147747,3,11.2,0,3,1,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,2
53,2,7,67,3.3,19,109.4,7281.6,38.34,0,221.1,4103,Detractor,107.08235294117648,0.0052646033010188675,0.0,0.030360036250789552,10,9.945454545454545,0,3,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
25,0,10,25,2.34,73,71.05,1837.7,28.08,0,58.5,5620,Passive,70.68076923076923,0.01527165932452276,0.0,0.03181595692608909,8,7.894444444444444,0,1,1,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,1
37,0,0,9,24.89,0,19.7,180.7,0.0,0,224.01,4194,Passive,18.07,0.0,0.0,1.2328563566318107,1,9.85,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,1
52,5,0,10,0.0,57,40.25,411.45,17.96,30,0.0,2876,Detractor,37.404545454545456,0.043544672081464425,0.7272727272727273,0.0,4,8.05,0,6,0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,0
34,0,0,70,40.91,0,19.85,1328.35,33.29,0,2863.7,4311,Passive,18.709154929577462,0.025042313912814536,0.0,2.154210704479633,1,9.925,0,1,0,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,1
45,0,0,9,32.31,24,68.25,576.95,0.0,0,290.79,4366,Detractor,57.69500000000001,0.0,0.0,0.5031404100700753,8,7.583333333333333,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,0
53,0,0,4,1.3,0,20.15,68.45,0.0,0,5.2,5221,Detractor,13.690000000000001,0.0,0.0,0.07487401007919367,1,10.075,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
42,0,0,2,36.96,24,50.95,123.05,0.0,0,73.92,5968,Detractor,41.016666666666666,0.0,0.0,0.5958887545344619,4,10.190000000000001,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,0
37,0,0,19,0.0,6,25.15,468.35,0.0,0,0.0,3784,Passive,23.4175,0.0,0.0,0.0,2,8.383333333333333,0,1,0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,1
22,3,0,7,49.83,0,20.25,174.7,0.0,0,348.81,3149,Promoter,21.8375,0.0,0.0,1.9852589641434264,1,10.125,0,4,0,False,True,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,2
59,3,10,9,12.55,0,20.25,172.35,0.0,0,112.95,4272,Promoter,17.235,0.0,0.0,0.6515719642342083,1,10.125,0,4,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,2
42,0,0,5,24.83,26,55.8,300.4,0.0,0,124.15,5104,Passive,50.06666666666666,0.0,0.0,0.4119110816191109,5,9.299999999999999,0,1,0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,1
49,1,4,56,12.97,28,88.9,4968.0,0.0,0,726.32,4170,Promoter,87.15789473684211,0.0,0.0,0.14617025558462468,6,12.700000000000001,0,2,1,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,2
25,2,0,18,17.51,30,57.65,992.7,0.0,0,315.18,3425,Detractor,52.247368421052634,0.0,0.0,0.3171782228036631,5,9.608333333333333,0,3,0,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,0
40,0,1,70,39.35,2,79.15,5536.5,0.0,0,2754.5,4408,Passive,77.97887323943662,0.0,0.0,0.4974266365688488,9,7.915000000000001,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,1
19,0,0,72,10.05,82,108.05,7806.6,0.0,0,723.6,5430,Detractor,106.93972602739727,0.0,0.0,0.09267892822378196,10,9.822727272727272,0,1,0,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0
43,0,3,29,0.0,15,45.9,1332.4,0.0,20,0.0,5074,Passive,44.413333333333334,0.0,0.4264392324093817,0.0,4,9.18,0,1,1,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,1
